,age,numclaims,veh_age,veh_value
7600,3,0,0,2.02
7601,1,0,0,2.43
7602,1,0,3,0.83
7603,1,0,2,0.92
7604,3,0,2,1.09
7605,0,0,1,1.21
7606,0,0,1,1.04
7607,2,0,0,4.45
7608,1,0,1,2.63
7609,3,0,2,1.17
7610,2,0,3,2.23
7611,3,0,2,1.15
7612,1,0,2,1.34
7613,1,0,3,1.1
7614,0,0,1,1.74
7615,1,0,2,2.3
7616,1,0,2,1.15
7617,3,0,3,0.95
7618,3,0,1,3.96
7619,3,0,1,1.65
7620,1,0,3,0.77
7621,2,0,2,2.61
7622,2,0,2,0.79
7623,2,0,0,2.64
7624,1,0,2,2.9
7625,1,0,1,2.7
7626,2,0,3,1.63
7627,3,0,3,1.97
7628,1,0,1,1.71
7629,1,1,2,2.38
7630,0,0,3,1.53
7631,0,0,1,2.78
7632,2,0,3,0.9
7633,1,0,2,0.84
7634,1,0,2,2.47
7635,1,0,2,0.79
7636,1,0,2,1.65
7637,1,1,2,0.98
7638,1,0,3,0.27
7639,0,0,1,3.06
7640,0,0,1,2.02
7641,1,0,3,0.54
7642,3,0,2,1.17
7643,1,0,0,1.3
7644,0,0,1,2.23
7645,0,0,1,1.62
7646,1,0,2,0.93
7647,1,0,2,1.11
7648,1,0,2,0.97
7649,3,0,2,1.35
7650,2,0,1,2.2
7651,3,0,3,0.49
7652,3,0,3,0.51
7653,2,0,3,0.36
7654,1,0,2,1.49
7655,1,0,3,0.37
7656,2,0,1,2.35
7657,1,0,2,2.01
7658,1,0,3,1.08
7659,3,0,2,1.41
7660,1,0,0,2.92
7661,2,0,0,1.549
7662,2,0,2,1.53
7663,2,1,2,1.01
7664,2,0,1,1.68
7665,1,0,3,1.06
7666,1,0,2,2.16
7667,1,0,3,0.44
7668,0,0,0,1.33
7669,1,1,1,1.6
7670,1,0,1,1.56
7671,0,0,0,2.27
7672,1,0,0,2.74
7673,2,0,3,1.1
7674,1,0,3,0.22
7675,0,0,0,2.46
7676,1,0,3,1.32
7677,1,0,3,0.73
7678,2,0,1,1.4
7679,1,0,2,2.58
7680,0,0,0,2.099
7681,1,0,1,2.46
7682,3,0,0,2.03
7683,1,0,0,2.44
7684,2,0,2,1.45
7685,0,0,3,0.46
7686,0,0,3,0.82
7687,3,0,3,1.96
7688,0,1,2,1.34
7689,3,0,2,0.86
7690,0,0,3,0.95
7691,1,0,3,0.46
7692,1,0,1,1.94
7693,1,0,1,1.3
7694,0,0,1,1.78
7695,1,0,1,2.17
7696,1,0,3,0.7
7697,1,0,2,1.25
7698,0,0,3,0.62
7699,2,0,2,1.47
7700,1,0,1,3.3
7701,0,0,2,2.27
7702,1,0,0,2.8
7703,1,0,1,1.9
7704,2,0,2,2.04
7705,0,1,0,1.57
7706,2,0,0,2.41
7707,2,0,0,2.2
7708,3,0,1,2.0
7709,2,0,3,0.67
7710,0,0,0,2.95
7711,1,0,2,1.07
7712,1,0,3,0.41
7713,1,1,3,0.39
7714,0,0,3,0.62
7715,0,0,1,1.47
7716,1,0,1,1.29
7717,0,0,3,0.69
7718,1,0,1,3.68
7719,3,0,2,1.07
7720,1,0,2,1.36
7721,3,0,2,1.14
7722,2,0,0,3.63
7723,1,0,1,1.04
7724,1,0,3,0.73
7725,0,0,1,1.3
7726,3,0,3,0.43
7727,1,0,0,2.54
7728,0,0,1,6.46
7729,1,0,1,2.82
7730,2,0,0,4.7
7731,1,0,3,1.27
7732,1,0,2,3.39
7733,1,0,3,0.79
7734,1,0,2,1.23
7735,1,0,0,7.31
7736,1,0,3,0.71
7737,0,0,3,0.66
7738,1,0,2,1.23
7739,0,0,1,1.75
7740,0,0,3,1.45
7741,0,0,3,0.5
7742,0,1,0,1.54
7743,1,0,3,1.52
7744,0,0,1,1.76
7745,1,0,3,1.33
7746,0,0,0,2.67
7747,0,0,1,3.08
7748,1,0,3,0.67
7749,1,0,1,1.04
7750,1,0,1,1.3
7751,3,0,3,1.84
7752,1,0,3,1.42
7753,1,0,1,1.91
7754,3,0,2,1.62
7755,1,0,2,0.95
7756,1,0,2,0.97
7757,3,0,0,2.75
7758,2,0,3,2.79
7759,3,0,0,1.86
7760,1,0,1,1.86
7761,3,0,3,1.0
7762,2,1,2,1.34
7763,3,0,2,1.42
7764,1,0,0,5.236
7765,1,0,2,1.8
7766,0,1,2,1.08
7767,3,3,2,1.21
7768,1,0,0,2.97
7769,0,0,3,1.79
7770,0,0,0,3.21
7771,1,0,2,0.86
7772,0,0,2,1.17
7773,0,0,0,1.45
7774,0,0,0,2.048
7775,2,0,1,3.96
7776,2,0,2,4.0
7777,2,0,2,1.16
7778,1,0,0,3.25
7779,2,0,0,2.55
7780,1,0,3,1.67
7781,3,0,3,0.62
7782,1,0,1,2.15
7783,1,0,2,2.48
7784,2,0,0,2.53
7785,1,0,1,1.92
7786,2,0,1,2.18
7787,3,0,3,0.72
7788,1,0,2,0.8
7789,0,0,2,1.58
7790,2,0,2,1.67
7791,1,0,2,0.92
7792,1,0,2,1.09
7793,1,0,2,2.07
7794,1,0,0,2.598
7795,3,0,2,1.16
7796,3,0,2,2.52
7797,1,0,2,0.84
7798,3,0,3,0.44
7799,3,0,0,1.6835
7800,3,0,0,1.95
7801,2,0,3,0.83
7802,2,0,2,1.93
7803,3,0,0,1.84
7804,2,1,1,1.12
7805,2,0,1,3.32
7806,2,1,3,0.58
7807,3,0,1,1.6
7808,0,0,2,1.98
7809,2,0,2,1.09
7810,1,0,2,1.34
7811,1,0,3,0.92
7812,0,0,3,0.31
7813,2,0,1,1.3
7814,3,0,3,0.5
7815,1,0,3,0.26
7816,2,0,1,1.6
7817,1,0,0,1.99
7818,1,0,2,1.01
7819,1,0,3,1.32
7820,3,1,3,0.86
7821,0,0,0,4.56
7822,3,0,3,0.66
7823,2,0,2,3.05
7824,1,0,2,2.49
7825,2,0,3,0.71
7826,0,0,3,1.22
7827,2,0,2,0.97
7828,1,0,3,1.45
7829,2,1,3,0.88
7830,3,0,3,0.43
7831,3,0,3,0.35
7832,2,0,2,0.91
7833,1,0,2,0.78
7834,0,0,2,1.23
7835,3,0,3,0.53
7836,1,0,2,0.89
7837,1,0,2,1.26
7838,1,0,2,1.03
7839,1,0,1,1.25
7840,0,0,2,1.17
7841,1,0,3,0.81
7842,1,0,0,1.86
7843,1,0,3,1.95
7844,1,0,3,0.53
7845,2,0,0,4.63
7846,1,0,1,1.71
7847,1,0,2,2.41
7848,0,0,2,1.45
7849,2,0,0,1.28
7850,1,0,3,1.77
7851,0,0,2,1.19
7852,3,0,2,2.22
7853,1,0,2,3.14
7854,1,0,2,1.33
7855,1,0,1,1.34
7856,3,0,2,0.92
7857,2,0,0,1.86
7858,1,0,3,0.82
7859,2,0,1,1.54
7860,1,0,1,2.23
7861,2,0,3,1.07
7862,1,0,1,1.75
7863,0,0,2,1.01
7864,1,0,2,2.38
7865,2,0,0,2.99
7866,0,0,2,2.46
7867,1,0,0,2.43
7868,2,1,3,0.35
7869,1,0,3,0.7
7870,0,0,1,2.18
7871,1,0,3,0.55
7872,1,1,2,2.75
7873,1,0,3,0.73
7874,1,0,2,0.89
7875,2,0,2,0.92
7876,3,0,2,0.95
7877,0,0,2,2.55
7878,1,0,3,0.44
7879,0,0,2,1.39
7880,3,0,2,0.88
7881,3,0,0,1.84
7882,3,0,0,2.29
7883,1,0,1,1.74
7884,2,0,3,0.35
7885,2,0,3,0.9
7886,1,0,3,0.75
7887,3,0,2,0.89
7888,3,0,0,5.67
7889,3,0,0,3.66
7890,0,0,2,1.38
7891,0,0,3,0.73
7892,2,0,3,1.19
7893,2,0,2,0.97
7894,3,0,2,1.03
7895,1,0,2,0.78
7896,1,0,2,1.72
7897,1,1,3,1.83
7898,1,0,0,1.89
7899,0,0,0,4.66
7900,2,0,1,1.17
7901,1,0,1,3.4
7902,1,0,3,0.85
7903,3,0,2,1.93
7904,2,0,1,3.4
7905,0,0,3,0.8
7906,2,0,1,2.07
7907,1,0,3,0.83
7908,0,0,1,1.17
7909,0,0,2,2.54
7910,0,0,2,2.88
7911,1,0,3,0.62
7912,0,0,0,4.56
7913,2,0,1,2.6
7914,1,0,1,1.87
7915,3,0,1,1.24
7916,1,0,3,1.45
7917,1,0,1,5.07
7918,1,0,1,1.5
7919,0,0,3,1.08
7920,1,0,2,1.99
7921,1,0,0,2.199
7922,2,0,3,0.77
7923,1,0,0,1.99
7924,2,0,3,1.18
7925,1,0,3,0.35
7926,2,0,3,0.46
7927,1,0,2,1.73
7928,0,0,3,0.4
7929,0,0,2,3.27
7930,2,1,1,1.87
7931,1,1,3,0.36
7932,1,0,2,2.38
7933,0,1,3,1.17
7934,1,0,1,1.36
7935,1,0,1,2.13
7936,1,0,2,0.85
7937,1,0,3,0.66
7938,0,1,1,1.87
7939,3,0,2,1.16
7940,3,0,0,1.5
7941,1,0,0,4.37
7942,1,0,2,0.76
7943,1,0,3,1.57
7944,2,1,2,1.49
7945,1,0,3,0.41
7946,1,0,3,1.73
7947,1,2,2,0.96
7948,1,0,1,3.64
7949,2,0,2,2.49
7950,0,0,3,1.08
7951,2,0,2,0.86
7952,2,0,1,1.43
7953,1,0,3,1.09
7954,0,0,2,3.62
7955,1,0,2,1.45
7956,0,0,1,2.1
7957,0,0,1,4.31
7958,1,0,2,1.0
7959,2,0,1,1.41
7960,0,0,1,1.84
7961,1,0,3,1.05
7962,1,0,1,3.3
7963,1,0,3,0.41
7964,1,0,0,1.399
7965,1,0,0,4.63
7966,1,0,0,1.65
7967,2,0,1,2.28
7968,1,0,0,2.43
7969,1,0,3,1.02
7970,2,0,1,1.99
7971,0,1,0,2.05
7972,1,0,0,1.399
7973,1,0,0,1.3
7974,2,0,1,2.23
7975,1,0,1,1.4
7976,1,0,0,5.699
7977,0,0,2,0.95
7978,1,0,0,4.12
7979,1,0,2,2.62
7980,1,0,3,1.5
7981,2,0,0,1.77
7982,0,0,1,2.52
7983,0,0,3,0.77
7984,1,0,3,0.79
7985,1,0,1,1.41
7986,0,0,1,3.12
7987,1,0,2,1.0
7988,2,0,2,1.72
7989,1,0,1,1.7
7990,3,0,1,2.08
7991,3,0,0,2.0
7992,1,0,2,1.29
7993,0,0,1,1.58
7994,1,0,2,0.96
7995,1,0,0,4.31
7996,0,0,1,1.19
7997,0,0,2,1.7
7998,3,0,2,1.11
7999,0,0,0,2.67
8000,1,0,3,1.18
8001,1,0,2,0.85
8002,2,0,1,2.71
8003,0,0,1,3.39
8004,0,0,2,1.27
8005,3,0,3,0.39
8006,2,0,0,3.24
8007,2,0,2,1.78
8008,3,0,3,0.8
8009,2,0,0,3.65
8010,1,0,0,5.499
8011,1,0,0,4.45
8012,0,0,0,3.99
8013,0,0,1,1.85
8014,0,0,1,1.75
8015,0,0,0,2.48
8016,0,0,2,1.14
8017,2,0,1,1.78
8018,1,0,3,1.5
8019,1,0,3,0.91
8020,3,0,1,3.36
8021,2,0,2,0.93
8022,2,0,1,1.84
8023,2,0,0,1.399
8024,3,0,3,1.49
8025,0,0,1,1.9
8026,2,0,1,4.0
8027,0,0,0,1.5
8028,0,0,0,3.299
8029,3,0,3,0.4
8030,2,0,1,1.73
8031,0,1,3,1.58
8032,2,0,1,4.53
8033,2,0,3,0.31
8034,1,0,1,4.16
8035,3,0,3,0.42
8036,1,0,2,1.01
8037,2,0,3,1.32
8038,1,0,0,2.67
8039,2,0,2,1.01
8040,1,0,1,1.0
8041,2,0,0,1.28
8042,1,0,3,0.96
8043,0,0,2,2.95
8044,1,0,1,1.52
8045,1,0,0,4.67
8046,0,0,1,1.75
8047,1,0,1,2.0
8048,1,0,0,1.5
8049,0,0,3,0.5
8050,1,0,2,9.43
8051,3,0,0,1.85
8052,0,0,2,0.89
8053,1,0,2,1.12
8054,0,0,2,0.85
8055,1,0,2,0.93
8056,3,0,1,1.16
8057,1,0,2,1.03
8058,0,0,2,2.54
8059,2,0,3,1.54
8060,1,1,2,1.91
8061,2,0,2,0.75
8062,1,0,0,1.6835
8063,3,0,3,1.01
8064,2,0,3,0.54
8065,3,0,2,0.79
8066,3,0,2,1.15
8067,1,0,3,1.18
8068,2,0,3,1.67
8069,3,0,1,1.62
8070,1,0,1,2.25
8071,2,0,3,2.41
8072,0,0,3,0.82
8073,1,0,3,0.46
8074,0,0,1,4.27
8075,1,0,3,1.92
8076,2,0,1,4.41
8077,1,2,0,8.26
8078,1,0,0,4.51
8079,1,0,2,2.62
8080,0,0,2,1.47
8081,1,0,0,6.44
8082,3,0,3,1.4
8083,2,0,1,2.14
8084,1,0,2,1.5
8085,1,0,2,0.92
8086,2,0,3,0.35
8087,0,0,2,0.76
8088,1,0,3,0.82
8089,2,0,1,1.24
8090,1,0,0,2.48
8091,1,0,0,2.78
8092,3,0,3,2.61
8093,2,0,1,1.74
8094,1,0,2,1.88
8095,1,0,2,4.91
8096,3,0,3,0.79
8097,2,0,3,0.54
8098,3,0,3,0.29
8099,1,0,2,1.88
8100,1,0,3,0.84
8101,0,0,3,0.86
8102,1,0,1,2.13
8103,2,0,1,1.68
8104,2,0,2,4.0
8105,3,0,0,2.21
8106,0,0,3,1.28
8107,0,0,2,2.58
8108,0,0,3,0.69
8109,2,0,1,1.75
8110,0,0,0,2.29
8111,0,0,2,0.87
8112,1,0,3,1.04
8113,1,0,3,1.03
8114,2,0,0,2.31
8115,2,0,1,1.93
8116,0,0,2,2.96
8117,0,0,1,2.67
8118,2,1,0,1.95
8119,1,0,1,1.74
8120,1,0,2,3.1
8121,1,0,1,4.05
8122,0,1,1,1.78
8123,1,0,3,0.59
8124,1,0,3,0.35
8125,2,0,0,1.37
8126,0,0,1,4.31
8127,2,0,0,1.399
8128,1,0,3,0.43
8129,0,0,2,1.19
8130,1,0,2,1.06
8131,1,2,3,0.46
8132,2,0,0,1.51
8133,1,0,1,1.43
8134,1,0,3,0.36
8135,1,0,1,1.97
8136,3,0,0,2.099
8137,1,0,2,1.66
8138,2,0,3,1.77
8139,1,0,3,0.5
8140,0,0,2,0.78
8141,1,0,0,1.76
8142,1,0,0,1.86
8143,1,0,3,1.42
8144,1,0,1,2.06
8145,1,0,2,0.82
8146,1,0,1,1.15
8147,1,0,3,0.41
8148,1,0,1,3.46
8149,1,0,3,0.43
8150,1,0,1,5.27
8151,1,1,0,1.399
8152,1,0,2,1.53
8153,1,0,2,0.99
8154,3,0,3,0.73
8155,1,0,2,0.73
8156,1,0,0,2.32
8157,2,1,2,3.01
8158,2,0,1,1.67
8159,2,0,2,0.98
8160,0,0,2,3.06
8161,1,0,3,0.89
8162,0,0,1,1.28
8163,2,0,2,1.27
8164,1,0,3,0.78
8165,1,0,3,0.51
8166,1,0,2,3.02
8167,1,0,2,0.98
8168,1,0,3,0.9
8169,1,0,2,3.14
8170,1,0,1,1.17
8171,3,0,0,1.92
8172,3,0,3,1.16
8173,2,0,3,1.66
8174,3,0,3,0.31
8175,3,0,3,0.58
8176,3,0,0,1.84
8177,3,0,3,0.62
8178,2,0,3,0.47
8179,2,0,0,1.49
8180,1,0,0,1.97
8181,1,0,1,1.87
8182,0,0,0,2.47
8183,3,0,0,1.59
8184,1,0,1,1.9
8185,1,0,3,0.6
8186,1,0,2,1.34
8187,1,0,3,0.76
8188,2,0,3,0.52
8189,1,0,2,4.11
8190,0,0,1,1.61
8191,1,0,2,1.07
8192,0,0,1,1.81
8193,1,0,2,0.73
8194,1,0,2,1.08
8195,1,0,1,3.84
8196,1,0,2,0.8
8197,1,0,1,1.28
8198,1,1,3,1.83
8199,0,0,2,0.78
8200,1,0,2,1.01
8201,0,0,1,1.21
8202,0,0,1,1.61
8203,1,0,3,0.75
8204,2,0,3,1.93
8205,2,0,2,1.23
8206,2,0,0,2.75
8207,0,0,2,1.88
8208,1,0,1,1.34
8209,1,0,2,0.74
8210,0,0,1,1.88
8211,1,0,1,2.7
8212,3,0,1,1.65
8213,1,0,1,1.32
8214,3,0,1,1.86
8215,1,0,3,0.76
8216,0,0,1,3.48
8217,1,2,1,1.86
8218,1,0,3,0.57
8219,1,0,0,3.5
8220,2,0,2,1.45
8221,0,0,2,0.86
8222,1,0,0,1.93
8223,1,0,0,2.94
8224,1,0,2,3.83
8225,1,0,1,2.98
8226,0,0,1,1.43
8227,3,0,1,1.25
8228,2,0,1,1.82
8229,1,0,2,1.07
8230,1,0,2,1.18
8231,0,0,3,1.22
8232,2,1,3,1.71
8233,0,0,1,1.66
8234,1,0,2,5.11
8235,1,0,2,1.28
8236,2,0,2,1.68
8237,1,1,1,1.38
8238,0,0,1,1.61
8239,1,0,2,1.28
8240,1,1,0,1.45
8241,3,0,1,3.13
8242,2,0,2,2.58
8243,1,0,1,5.37
8244,1,0,3,0.47
8245,1,0,3,1.32
8246,3,0,1,3.55
8247,1,0,1,2.38
8248,2,0,3,0.68
8249,1,0,3,0.83
8250,3,0,3,0.71
8251,1,0,1,2.33
8252,1,0,0,2.0
8253,1,1,1,4.59
8254,1,0,3,1.84
8255,0,0,2,0.87
8256,1,0,3,1.58
8257,1,0,2,1.16
8258,1,0,0,4.7
8259,3,0,0,2.14
8260,0,0,2,0.84
8261,1,0,2,1.58
8262,1,0,2,1.24
8263,1,0,3,1.19
8264,1,1,2,3.87
8265,2,0,3,1.35
8266,3,0,2,1.46
8267,2,1,2,1.48
8268,0,1,2,1.57
8269,0,0,2,1.22
8270,1,0,1,1.43
8271,0,0,3,0.71
8272,0,0,3,0.46
8273,3,0,3,1.44
8274,1,0,3,1.31
8275,3,0,3,1.28
8276,3,0,3,0.6
8277,3,0,3,1.61
8278,2,0,3,1.8
8279,3,0,3,0.61
8280,3,0,2,3.52
8281,0,0,3,0.71
8282,1,0,1,1.98
8283,1,0,2,1.62
8284,2,0,0,2.91
8285,2,0,0,7.199
8286,2,0,0,4.07
8287,1,0,1,3.92
8288,2,0,2,1.05
8289,1,0,3,0.66
8290,1,0,1,2.46
8291,3,0,3,0.42
8292,1,0,3,0.42
8293,1,0,3,0.74
8294,3,0,2,0.95
8295,1,0,1,1.76
8296,2,0,0,1.99
8297,1,0,1,1.24
8298,1,0,1,2.0
8299,1,0,3,0.55
8300,1,0,3,0.76
8301,2,0,0,6.45
8302,1,0,3,0.84
8303,1,0,2,1.29
8304,1,0,2,2.47
8305,0,0,1,2.38
8306,1,0,2,0.9
8307,0,0,3,0.43
8308,3,1,0,2.58
8309,3,0,1,1.75
8310,0,0,1,1.41
8311,1,1,2,1.48
8312,0,0,3,0.68
8313,3,0,3,0.82
8314,1,0,3,0.53
8315,0,0,1,1.82
8316,1,0,2,1.68
8317,1,0,2,1.32
8318,3,0,2,1.27
8319,1,0,2,0.73
8320,1,0,1,3.65
8321,2,0,0,2.099
8322,1,0,0,2.91
8323,1,0,0,6.59
8324,1,0,3,4.39
8325,0,0,3,1.95
8326,0,0,3,1.44
8327,1,0,2,0.89
8328,0,0,2,2.41
8329,0,0,1,1.8
8330,1,0,3,0.45
8331,1,1,3,0.48
8332,2,0,1,1.56
8333,1,0,2,0.98
8334,0,0,0,2.11
8335,0,0,1,1.58
8336,1,0,3,0.59
8337,0,0,2,2.34
8338,0,0,0,6.06
8339,0,0,3,1.22
8340,1,0,2,0.65
8341,1,0,3,1.56
8342,2,1,0,1.3
8343,1,0,2,1.16
8344,1,0,3,0.93
8345,3,0,2,1.39
8346,1,0,3,0.62
8347,2,0,0,2.549
8348,3,0,2,1.98
8349,2,0,2,1.65
8350,0,0,3,1.21
8351,1,0,0,4.43
8352,2,0,1,1.33
8353,1,0,1,1.6
8354,0,0,1,1.33
8355,0,0,0,1.47
8356,1,0,1,3.02
8357,0,0,2,1.16
8358,3,0,3,0.42
8359,1,0,1,1.99
8360,1,0,3,0.5
8361,1,0,3,0.75
8362,1,0,2,1.09
8363,2,0,1,1.73
8364,1,0,1,4.01
8365,0,0,2,2.08
8366,3,0,2,0.8
8367,3,0,2,1.1
8368,1,0,3,0.73
8369,0,0,0,2.27
8370,1,0,3,1.13
8371,1,0,2,0.98
8372,3,0,2,1.18
8373,2,0,2,2.52
8374,2,0,3,0.94
8375,0,1,2,0.95
8376,0,0,0,3.51
8377,0,0,2,4.22
8378,0,0,0,1.77
8379,1,0,0,2.46
8380,2,0,1,1.86
8381,3,1,0,2.79
8382,0,0,3,0.79
8383,2,0,2,0.93
8384,1,0,3,1.19
8385,0,0,1,1.26
8386,1,0,2,2.06
8387,3,0,3,0.82
8388,3,0,3,0.73
8389,1,0,2,1.7
8390,1,0,0,2.31
8391,2,0,2,1.18
8392,1,0,3,0.54
8393,3,0,3,1.27
8394,0,2,2,1.42
8395,2,0,1,1.88
8396,3,0,2,1.03
8397,1,0,2,1.23
8398,0,0,3,1.38
8399,3,0,1,1.72
8400,1,0,2,1.39
8401,0,0,0,2.9
8402,1,0,2,1.24
8403,1,1,2,3.14
8404,0,0,1,0.93
8405,1,0,1,2.76
8406,2,0,2,1.01
8407,2,0,2,1.24
8408,1,0,3,0.41
8409,2,1,3,0.78
8410,1,0,1,2.18
8411,2,0,2,1.1
8412,2,0,1,2.66
8413,1,0,2,1.41
8414,1,0,2,5.25
8415,0,0,2,1.35
8416,0,0,3,1.77
8417,1,1,3,0.82
8418,1,0,1,2.48
8419,0,0,3,0.94
8420,3,0,3,1.14
8421,1,0,1,1.74
8422,1,0,1,1.77
8423,1,0,0,4.71
8424,1,0,2,0.77
8425,0,0,2,0.83
8426,0,0,2,1.82
8427,3,0,3,0.6
8428,2,0,0,2.46
8429,0,0,0,2.74
8430,1,0,2,1.62
8431,0,0,3,0.93
8432,0,0,2,0.77
8433,2,0,0,3.94
8434,1,0,2,2.82
8435,2,1,1,1.3
8436,0,0,3,1.18
8437,1,1,2,0.92
8438,0,0,3,0.81
8439,2,0,3,0.42
8440,1,0,0,2.82
8441,1,0,2,1.83
8442,2,0,2,1.56
8443,1,0,1,2.23
8444,2,0,2,0.78
8445,2,0,0,4.64
8446,0,0,0,2.02
8447,0,0,1,1.86
8448,2,0,1,3.74
8449,0,0,1,1.38
8450,1,0,3,0.73
8451,0,0,0,4.47
8452,1,0,2,1.27
8453,2,0,2,1.74
8454,1,0,1,2.28
8455,2,1,1,2.31
8456,1,0,2,1.26
8457,0,0,2,1.58
8458,2,0,0,4.45
8459,1,0,3,0.45
8460,2,0,1,1.95
8461,1,0,3,2.49
8462,2,0,2,1.54
8463,1,0,0,1.38
8464,1,0,3,0.41
8465,2,0,0,1.85
8466,2,0,1,1.62
8467,1,0,1,2.76
8468,3,1,3,0.31
8469,3,0,3,0.28
8470,3,0,3,0.5
8471,2,0,2,0.71
8472,0,0,1,1.45
8473,1,0,2,0.93
8474,1,0,1,3.84
8475,2,0,3,1.61
8476,1,0,1,1.26
8477,1,0,3,0.36
8478,1,0,1,2.02
8479,0,0,0,1.5
8480,1,0,0,2.47
8481,0,0,2,0.74
8482,0,0,3,0.54
8483,1,0,2,0.77
8484,0,0,2,2.84
8485,2,0,3,0.41
8486,1,0,3,0.6
8487,0,0,0,1.41
8488,1,0,0,2.59
8489,2,0,2,1.62
8490,0,0,3,0.74
8491,1,0,3,0.72
8492,2,0,2,2.88
8493,1,0,0,4.61
8494,1,0,0,1.3
8495,0,0,2,0.81
8496,0,0,1,1.64
8497,0,0,2,0.89
8498,0,0,2,1.19
8499,0,1,1,3.36
8500,1,0,0,3.13
8501,0,0,2,1.8
8502,2,0,1,1.28
8503,0,0,0,1.8
8504,0,0,2,2.61
8505,0,0,1,2.19
8506,1,1,0,1.3
8507,1,1,1,4.11
8508,0,0,0,5.633
8509,0,0,1,1.8
8510,1,0,2,1.27
8511,0,0,1,1.75
8512,1,0,0,2.099
8513,1,0,3,0.54
8514,0,0,2,1.29
8515,1,0,3,0.99
8516,1,0,3,0.53
8517,3,0,1,1.67
8518,1,0,0,2.26
8519,3,0,3,0.46
8520,0,0,0,6.12
8521,1,0,3,0.44
8522,2,0,3,0.38
8523,3,0,2,1.55
8524,2,0,2,1.15
8525,1,0,0,3.22
8526,1,0,1,1.36
8527,1,0,0,1.46
8528,3,1,1,3.08
8529,1,0,3,0.7
8530,1,0,3,0.91
8531,0,0,3,0.7
8532,1,0,0,1.399
8533,1,0,2,2.75
8534,0,0,2,1.97
8535,3,1,0,2.099
8536,1,0,3,0.39
8537,0,0,0,2.048
8538,0,0,3,0.71
8539,0,0,1,1.71
8540,3,0,0,1.94
8541,1,0,2,0.95
8542,0,0,0,4.92
8543,1,0,3,1.54
8544,0,1,2,0.89
8545,0,0,0,5.633
8546,1,0,3,0.93
8547,2,0,2,0.98
8548,1,0,0,4.56
8549,1,0,3,2.98
8550,0,0,3,1.85
8551,1,0,3,1.27
8552,0,0,1,1.3
8553,1,0,0,5.236
8554,1,0,1,1.73
8555,1,0,3,0.67
8556,0,0,0,1.57
8557,1,0,2,1.15
8558,1,0,0,2.48
8559,2,0,3,0.71
8560,1,0,3,0.36
8561,3,0,0,1.64
8562,1,1,2,1.57
8563,1,0,1,2.83
8564,0,0,3,0.58
8565,0,0,1,2.11
8566,1,0,2,1.09
8567,0,0,1,3.84
8568,0,1,0,2.95
8569,3,0,0,1.41
8570,1,0,3,1.17
8571,0,0,1,1.04
8572,0,0,0,5.236
8573,0,0,0,2.399
8574,0,0,2,0.82
8575,1,0,3,0.62
8576,1,0,0,6.22
8577,1,0,2,1.37
8578,1,0,1,1.3
8579,0,1,3,0.94
8580,1,0,1,1.94
8581,1,0,1,1.74
8582,1,0,1,1.79
8583,1,0,3,1.04
8584,2,0,1,2.86
8585,1,0,1,2.01
8586,1,0,1,1.52
8587,1,0,2,1.27
8588,1,0,0,5.699
8589,1,0,1,1.64
8590,0,1,2,1.58
8591,1,0,1,1.31
8592,2,0,0,5.03
8593,0,0,1,2.82
8594,1,0,1,1.15
8595,1,0,0,2.03
8596,1,0,1,4.41
8597,1,0,2,0.88
8598,2,1,1,1.17
8599,0,0,1,1.65
8600,1,0,3,0.76
8601,0,0,3,0.77
8602,0,0,3,0.27
8603,2,0,2,0.92
8604,0,0,0,1.6835
8605,0,0,2,1.07
8606,0,0,3,0.3
8607,0,0,2,0.77
8608,1,0,2,1.58
8609,0,0,2,3.04
8610,2,0,2,2.92
8611,1,0,2,1.42
8612,0,0,3,0.7
8613,1,0,1,2.97
8614,2,0,1,2.28
8615,1,0,3,0.28
8616,2,0,1,1.92
8617,3,0,1,1.51
8618,3,0,1,1.84
8619,3,0,2,1.27
8620,2,0,3,1.93
8621,1,1,3,0.76
8622,3,0,3,0.38
8623,1,0,0,2.55
8624,1,0,1,1.63
8625,1,0,2,0.92
8626,1,0,3,1.02
8627,1,0,3,0.86
8628,0,0,1,2.44
8629,0,0,2,1.59
8630,0,0,2,0.98
8631,2,1,2,2.54
8632,0,0,2,1.01
8633,1,0,2,1.12
8634,1,1,3,0.42
8635,3,0,0,1.41
8636,0,0,0,2.23
8637,0,0,2,2.46
8638,0,0,1,3.8
8639,1,0,0,2.29
8640,1,0,0,1.41
8641,0,0,3,0.44
8642,1,0,3,0.53
8643,1,0,0,1.43
8644,2,0,1,1.81
8645,2,0,1,1.66
8646,3,0,0,1.85
8647,3,0,2,1.16
8648,2,0,2,0.73
8649,1,0,2,1.18
8650,1,0,2,1.55
8651,0,0,3,0.6
8652,1,0,3,0.66
8653,1,0,0,2.01
8654,1,0,3,1.22
8655,1,0,1,1.12
8656,3,0,3,0.83
8657,1,0,3,1.01
8658,1,0,2,1.43
8659,3,0,1,1.47
8660,1,0,2,1.4
8661,0,0,2,0.88
8662,1,1,1,2.81
8663,0,0,2,3.15
8664,3,0,0,22.69
8665,2,0,1,1.88
8666,0,0,1,2.48
8667,3,0,1,1.14
8668,0,0,2,1.8
8669,3,0,3,0.37
8670,2,0,1,1.76
8671,0,1,3,0.44
8672,2,0,0,2.199
8673,1,0,1,2.67
8674,0,1,2,0.86
